Area,Date,Area type,Region,Amount (items),Amount (kg),Amount (USD),Module price (USD/W),Capacity (MW)
North Macedonia,2023-09-01,Country,Europe,6200,171988.0,541445.0,0.15,3.609633333333334
North Macedonia,2023-10-01,Country,Europe,4990,143921.0,374090.0,0.14,2.672071428571428
North Macedonia,2023-11-01,Country,Europe,10235,291987.0,693497.0,0.13,5.334592307692308
North Macedonia,2023-12-01,Country,Europe,3747,108848.0,267847.0,0.13,2.0603615384615384
North Macedonia,2024-01-01,Country,Europe,4852,158376.0,310147.0,0.15,2.0676466666666666
North Macedonia,2024-02-01,Country,Europe,7047,227924.0,457089.0,0.15,3.04726
North Macedonia,2024-03-01,Country,Europe,21759,664703.0,1331040.0,0.15,8.8736
Northern Mariana Islands,2023-07-01,Country,Oceania,327,9351.0,37185.0,0.18,0.2065833333333333
Northern Mariana Islands,2023-08-01,Country,Oceania,124,3472.0,11249.0,0.17,0.0661705882352941
Northern Mariana Islands,2023-11-01,Country,Oceania,36,1008.0,3148.0,0.13,0.02421538461538461
Northern Mariana Islands,2023-12-01,Country,Oceania,36,1008.0,3148.0,0.13,0.02421538461538461
Northern Mariana Islands,2024-01-01,Country,Oceania,155,4425.0,10676.0,0.15,0.07117333333333334
Northern Mariana Islands,2024-02-01,Country,Oceania,55,1770.0,4410.0,0.15,0.0294
Northern Mariana Islands,2024-03-01,Country,Oceania,288,9112.0,18317.0,0.15,0.12211333333333334
Norway,2017-01-01,Country,Europe,1394,18959.0,130925.0,0.38,0.3445394736842105
Norway,2017-02-01,Country,Europe,1411,26682.0,151965.0,0.38,0.3999078947368421
Norway,2017-03-01,Country,Europe,967,9931.0,54639.0,0.38,0.14378684210526316
Norway,2017-04-01,Country,Europe,1713,19726.0,94587.0,0.38,0.24891315789473684
Norway,2017-05-01,Country,Europe,272,2915.0,27009.0,0.38,0.07107631578947368
Norway,2017-06-01,Country,Europe,1697,30889.0,169097.0,0.38,0.4449921052631578
Norway,2017-07-01,Country,Europe,2305,23476.0,120222.0,0.38,0.3163736842105263
Norway,2017-08-01,Country,Europe,4711,83837.0,529916.0,0.32,1.6559875
Norway,2017-09-01,Country,Europe,2362,26320.0,109807.0,0.31,0.3542161290322581
Norway,2017-10-01,Country,Europe,582,8032.0,64067.0,0.31,0.20666774193548387
Norway,2017-11-01,Country,Europe,411,4774.0,28294.0,0.3,0.09431333333333333
Norway,2017-12-01,Country,Europe,6,8.0,360.0,0.3,0.0012
Norway,2018-01-01,Country,Europe,3458,62153.0,282149.0,0.29,0.9729275862068966
Norway,2018-02-01,Country,Europe,6354,87814.0,465548.0,0.28,1.6626714285714286
Norway,2018-03-01,Country,Europe,2163,34308.0,184029.0,0.28,0.6572464285714283
Norway,2018-04-01,Country,Europe,1758,24461.0,152072.0,0.27,0.5632296296296296
Norway,2018-05-01,Country,Europe,3567,53516.0,313954.0,0.26,1.2075153846153845
Norway,2018-06-01,Country,Europe,2572,29316.0,183274.0,0.26,0.7048999999999999
Norway,2018-07-01,Country,Europe,4171,72819.0,267854.0,0.25,1.071416
Norway,2018-08-01,Country,Europe,3972,56702.0,237935.0,0.25,0.9517399999999999
Norway,2018-09-01,Country,Europe,1620,21445.0,82510.0,0.24,0.34379166666666666
Norway,2018-10-01,Country,Europe,1781,26980.0,105942.0,0.24,0.441425
Norway,2018-11-01,Country,Europe,946,18760.0,73787.0,0.26,0.2837961538461538
Norway,2018-12-01,Country,Europe,1528,25054.0,110256.0,0.27,0.4083555555555555
Norway,2019-01-01,Country,Europe,5450,97554.0,423674.0,0.29,1.460944827586207
Norway,2019-02-01,Country,Europe,4405,79702.0,299009.0,0.29,1.0310655172413792
Norway,2019-03-01,Country,Europe,12843,230269.0,767798.0,0.28,2.7421357142857143
Norway,2019-04-01,Country,Europe,7650,131216.0,545041.0,0.28,1.9465749999999997
Norway,2019-05-01,Country,Europe,13212,247371.0,1037159.0,0.28,3.7041392857142847
Norway,2019-06-01,Country,Europe,4481,72156.0,341506.0,0.27,1.2648370370370368
Norway,2019-07-01,Country,Europe,5377,88463.0,446298.0,0.27,1.6529555555555553
Norway,2019-08-01,Country,Europe,2939,47615.0,185007.0,0.26,0.7115653846153847
Norway,2019-09-01,Country,Europe,1758,21648.0,112078.0,0.26,0.4310692307692307
Norway,2019-10-01,Country,Europe,2547,30680.0,138896.0,0.25,0.555584
Norway,2019-11-01,Country,Europe,1182,16415.0,92017.0,0.24,0.3834041666666667
Norway,2019-12-01,Country,Europe,2280,22584.0,100955.0,0.24,0.4206458333333333
Norway,2020-01-01,Country,Europe,9856,159220.0,755996.0,0.23,3.2869391304347824
Norway,2020-02-01,Country,Europe,5879,71541.0,399068.0,0.22,1.8139454545454543
Norway,2020-03-01,Country,Europe,4890,90180.0,375719.0,0.21,1.7891380952380953
Norway,2020-04-01,Country,Europe,14230,221854.0,1017592.0,0.21,4.8456761904761905
Norway,2020-05-01,Country,Europe,10236,164737.0,628158.0,0.2,3.14079
Norway,2020-06-01,Country,Europe,5006,88737.0,316998.0,0.19,1.6684105263157893
